Invoice Date,Transaction Type,Order Id,Shipment Date,Order Date,Shipment Item Id,Item Description,Invoice Amount
2024-06-06 03:18:28,Shipment,504-3557951-8274998,2024-06-06 11:40:37,2024-06-05 23:18:18,393094943019,Product A,451.0
2024-06-06 03:18:28,Refund,504-3557951-8274998,2024-06-06 11:40:37,2024-06-05 23:18:18,393094943019,Product A,-451.0
2024-06-06 03:20:31,Shipment,604-1104990-9113759,2024-06-06 15:39:19,2024-06-05 23:19:47,393665182032,Product A,1370.0
2024-06-06 03:26:28,Shipment,304-1369594-8638273,2024-06-07 13:44:11,2024-06-05 22:21:15,393687927730,Product A,616.0
2024-06-06 03:26:37,Shipment,304-0460562-5530059,2024-06-06 15:37:02,2024-06-05 22:22:36,393687087145,Product A,1527.0
2024-06-06 03:26:56,Shipment,304-6064083-6697127,2024-06-06 15:39:02,2024-06-05 22:16:24,393681728953,Product A,1514.0
2024-06-06 03:28:33,Cancel,504-3359205-6591442,,,393675009598,,0.0
2024-06-06 03:29:34,Cancel,204-1380966-0493904,,,393670967502,,0.0
2024-06-06 03:29:52,Cancel,504-3359205-6591442,,,392679487743,,0.0
2024-06-06 03:31:36,Shipment,704-1510994-2197526,2024-06-07 13:10:23,2024-06-05 23:22:02,392100383904,Product A,409.0
2024-06-06 03:34:57,Shipment,171-0332761-1293710,2024-06-06 16:02:37,2024-06-05 23:34:37,393098972007,Product A,889.0
2024-06-06 03:34:57,Refund,171-0332761-1293710,2024-06-06 16:02:37,2024-06-05 23:34:37,393098972007,Product A,-889.0
2024-06-06 03:37:17,Shipment,171-4196861-7336993,2024-06-07 01:07:13,2024-06-05 23:33:41,393683903257,Product A,762.0
2024-06-06 03:40:22,Shipment,404-5506148-7451727,2024-06-06 13:47:43,2024-06-05 15:50:22,393649587962,Product A,347.0
2024-06-06 03:40:26,Cancel,704-7582497-4174799,,,393687903637,,0.0
2024-06-06 03:40:26,Shipment,704-7582497-4174799,2024-06-06 23:46:43,2024-06-05 23:35:36,393687903637,Product A,1145.0
2024-06-06 03:44:57,Shipment,204-1432405-4659769,2024-06-07 15:19:59,2024-06-05 23:44:22,393662910853,Product A,365.0
2024-06-06 03:44:58,Shipment,171-3856441-4417908,2024-06-07 13:57:11,2024-06-05 23:44:51,392110238335,Product A,502.0
2024-06-06 03:45:58,Shipment,304-7179128-8455947,2024-06-06 08:59:13,2024-06-05 23:43:28,392070120269,Product A,1121.0
2024-06-06 03:49:45,Shipment,804-7630202-5313976,2024-06-06 10:22:14,2024-06-05 23:13:59,393688475656,Product A,1142.0
2024-06-06 03:49:45,Refund,804-7630202-5313976,2024-06-06 10:22:14,2024-06-05 23:13:59,393688475656,Product A,-1142.0
2024-06-06 03:49:47,FreeReplacement,804-0733025-5315473,2024-06-06 10:56:34,2024-06-05 23:03:02,392679510339,Product A,0.0
2024-06-06 03:51:14,Cancel,504-5679536-3176615,,,393687669147,,0.0
2024-06-06 03:54:20,Shipment,404-3665389-3336574,2024-06-06 10:42:13,2024-06-05 23:54:12,392110261019,Product A,705.0
2024-06-06 03:54:20,Refund,404-3665389-3336574,2024-06-06 10:42:13,2024-06-05 23:54:12,392110261019,Product A,-705.0
2024-06-06 03:56:20,Shipment,404-4376906-7576605,2024-06-06 10:40:13,2024-06-06 02:36:25,392632593864,Product A,415.0
2024-06-06 03:57:09,Shipment,204-8517210-6313171,2024-06-06 10:21:12,2024-06-05 22:27:06,393688290371,Product A,493.0
2024-06-06 03:57:38,Shipment,204-0201533-7674576,2024-06-06 14:42:18,2024-06-02 03:50:01,392679534134,Product A,347.0
2024-06-06 03:59:46,Shipment,404-5107986-4130096,2024-06-06 10:45:37,2024-06-05 23:01:35,392110278231,Product A,347.0
2024-06-06 04:01:44,Shipment,804-1141206-7357298,2024-06-06 11:09:15,2024-06-06 00:01:34,393656686882,Product A,640.0
2024-06-06 04:03:53,Shipment,704-5906617-0191270,2024-06-06 16:01:57,2024-06-06 00:00:53,393647427101,Product A,1145.0
2024-06-06 04:08:17,Shipment,304-8876533-8397147,2024-06-06 11:21:35,2024-06-05 23:48:12,392679558888,Product A,480.0
2024-06-06 04:08:45,Shipment,604-6751299-8272834,2024-06-06 19:40:37,2024-06-06 00:07:56,393689226247,Product A,449.0
2024-06-06 04:13:08,Shipment,504-0264082-9670337,2024-06-06 16:03:42,2024-06-06 00:11:20,393085322409,Product A,310.0
2024-06-06 04:17:44,Shipment,604-1544876-0699882,2024-06-06 09:56:12,2024-06-06 00:24:08,393687748910,Product A,306.0
2024-06-06 04:18:19,Shipment,204-8723560-5453878,2024-06-06 16:03:23,2024-06-05 19:38:15,393686930102,Product A,676.0
2024-06-06 04:19:36,Shipment,604-9817456-6576411,2024-06-06 16:02:14,2024-06-06 00:19:08,393686471874,Product A,270.0
2024-06-06 04:20:57,Shipment,604-1350285-7651583,2024-06-06 11:37:12,2024-06-06 00:26:29,392668815488,Product A,510.0
2024-06-06 04:22:12,Shipment,604-2700764-5515833,2024-06-06 10:20:36,2024-06-06 00:28:34,392110326324,Product A,484.0
2024-06-06 04:38:17,Shipment,204-4641366-4434093,2024-06-06 15:41:18,2024-06-06 00:37:58,393081264881,Product A,2063.0
2024-06-06 04:38:17,Shipment,204-4641366-4434093,2024-06-06 15:41:18,2024-06-06 00:37:58,393687884367,Product A,555.0
2024-06-06 04:38:17,Shipment,604-4304838-8415203,2024-06-07 15:32:00,2024-06-06 00:37:54,393671165286,Product A,1904.0
2024-06-06 04:38:17,Refund,204-4641366-4434093,2024-06-06 15:41:18,2024-06-06 00:37:58,393081264881,Product A,-2063.0
2024-06-06 04:38:41,Shipment,304-7100694-6674349,2024-06-07 00:16:12,2024-06-06 00:38:14,392083061862,Product A,647.0
2024-06-06 04:47:24,Shipment,804-0203221-0176865,2024-06-06 15:41:16,2024-06-06 00:45:28,393651389083,Product A,441.0
2024-06-06 04:49:41,Shipment,204-1380966-0493904,2024-06-06 10:25:14,2024-06-05 22:32:10,393688638865,Product A,824.0
2024-06-06 05:06:31,Shipment,704-6991313-3215079,2024-06-06 16:01:57,2024-06-06 00:48:31,393656027128,Product A,807.0
2024-06-06 05:07:10,Shipment,604-3329312-3397168,2024-06-06 16:25:33,2024-06-05 10:19:31,392636116789,Product A,1279.0
2024-06-06 05:09:11,Shipment,304-0498250-9638835,2024-06-08 15:51:03,2024-06-06 00:42:42,393659449237,Product A,200.0
2024-06-06 05:11:02,Shipment,404-2974428-5138443,2024-06-06 16:10:23,2024-06-05 20:44:59,392646392465,Product A,415.0
2024-06-06 05:12:31,Shipment,404-8780996-8536999,2024-06-06 15:41:00,2024-06-05 23:50:31,393104735609,Product A,807.0
2024-06-06 05:14:30,Shipment,304-3602246-8093199,2024-06-06 15:58:41,2024-06-06 00:58:37,392679944888,Product A,218.0
2024-06-06 05:21:19,Shipment,504-3359205-6591442,2024-06-06 16:03:48,2024-06-05 23:28:16,392657007634,Product A,762.0
2024-06-06 05:30:57,Shipment,304-9222795-0332345,2024-06-06 11:22:14,2024-06-06 01:30:50,393122875984,Product A,1400.8
2024-06-06 05:30:57,Refund,304-9222795-0332345,2024-06-06 11:22:14,2024-06-06 01:30:50,393122875984,Product A,-700.4
2024-06-06 05:30:57,Refund,304-9222795-0332345,2024-06-06 11:22:14,2024-06-06 01:30:50,393122875984,Product A,-700.4
2024-06-06 05:32:18,Shipment,704-6704167-6330238,2024-06-06 15:41:03,2024-06-06 01:31:55,393689033009,Product A,605.0
2024-06-06 05:32:18,Refund,704-6704167-6330238,2024-06-06 15:41:03,2024-06-06 01:31:55,393689033009,Product A,-605.0
2024-06-06 05:41:59,Cancel,504-8741353-9319070,,,393689364559,,0.0
2024-06-06 05:41:59,Shipment,504-8741353-9319070,2024-06-06 16:02:20,2024-06-06 01:32:05,393689364559,Product A,1283.5
2024-06-06 05:41:59,Refund,504-8741353-9319070,2024-06-06 16:02:20,2024-06-06 01:32:05,393689364559,Product A,-1283.5
2024-06-06 05:44:54,Cancel,204-8996446-6676253,,,393120046720,,0.0
2024-06-06 05:50:17,Shipment,804-5055126-5057428,2024-06-06 16:01:18,2024-06-06 01:46:48,393689919675,Product A,549.0
2024-06-06 05:52:32,Shipment,704-9990079-6255730,2024-06-06 15:34:40,2024-06-05 19:40:38,392680259513,Product A,3507.1
2024-06-06 05:55:13,Shipment,171-2485246-8213302,2024-06-06 15:57:16,2024-06-06 01:54:48,393676762777,Product A,646.0
2024-06-06 05:55:13,Refund,171-2485246-8213302,2024-06-06 15:57:16,2024-06-06 01:54:48,393676762777,Product A,-646.0
2024-06-06 06:59:46,Shipment,704-3644022-0078312,2024-06-06 12:22:58,2024-06-06 01:43:34,392640563173,Product A,1771.0
2024-06-06 06:59:46,Refund,704-3644022-0078312,2024-06-06 12:22:58,2024-06-06 01:43:34,392640563173,Product A,-1771.0
2024-06-06 07:34:07,Shipment,504-6419372-6011884,2024-06-06 23:42:12,2024-06-06 07:28:56,392681088855,Product A,510.0
2024-06-06 07:40:57,Shipment,304-3274110-1670569,2024-06-06 15:58:43,2024-06-06 05:25:30,392681106077,Product A,350.0
2024-06-06 07:44:23,Shipment,304-4603818-4330662,2024-06-06 13:57:12,2024-06-06 06:13:41,393691789688,Product A,383.0
2024-06-06 07:51:12,Shipment,304-7425686-3655794,2024-06-06 15:41:58,2024-06-06 06:47:22,392625720043,Product A,1360.0
2024-06-06 07:51:19,Shipment,604-3927565-1430074,2024-06-06 15:58:15,2024-06-06 07:34:25,392097684281,Product A,294.0
2024-06-06 07:58:16,Shipment,171-9054931-8699897,2024-06-06 16:01:57,2024-06-06 07:42:50,392668979210,Product A,630.0
2024-06-06 08:00:16,Shipment,404-1591909-5693552,2024-06-06 15:39:56,2024-06-06 06:49:23,393690057677,Product A,1286.4
2024-06-06 08:07:36,Shipment,204-6138436-5578759,2024-06-06 15:41:57,2024-06-06 08:02:09,393672213325,Product A,672.0
2024-06-06 08:10:25,Shipment,404-8271679-3574760,2024-06-06 18:50:11,2024-06-06 08:05:21,392654674096,Product A,493.0
2024-06-06 08:14:56,Shipment,204-0029278-9378505,2024-06-06 15:57:16,2024-06-06 08:09:41,392070770678,Product A,310.0
2024-06-06 08:15:50,Shipment,304-4627724-4470191,2024-06-09 20:04:13,2024-06-06 04:14:56,393120028219,Product A,415.0
2024-06-06 08:18:07,FreeReplacement,804-0942353-7457422,2024-06-06 14:05:35,2024-06-06 08:12:58,392626693098,Product A,0.0
2024-06-06 08:19:24,Shipment,204-9979613-7259186,2024-06-06 10:21:10,2024-06-06 08:14:15,393690119305,Product A,549.0
2024-06-06 08:21:05,Cancel,404-2818156-8151327,,,393690547433,,0.0
2024-06-06 08:23:31,Shipment,404-2818156-8151327,2024-06-06 12:35:43,2024-06-06 08:15:11,392629512932,Product A,347.0
2024-06-06 08:27:16,Shipment,604-9745388-7257670,2024-06-06 10:51:12,2024-06-06 08:22:11,392681189888,Product A,442.0
2024-06-06 08:37:11,Cancel,804-0073853-9013941,,,392681216129,,0.0
2024-06-06 08:40:16,Shipment,804-0073853-9013941,2024-06-06 15:59:01,2024-06-06 08:31:47,392648699152,Product A,310.0
2024-06-06 08:40:56,Shipment,504-7712340-1372886,2024-06-06 15:57:55,2024-06-06 08:35:25,393123701945,Product A,350.0
2024-06-06 08:45:51,Shipment,604-4539572-7191603,2024-06-06 16:03:00,2024-06-06 08:40:32,392638572671,Product A,350.0
2024-06-06 08:47:16,Shipment,304-2453375-9457630,2024-06-06 20:35:37,2024-06-06 08:42:10,392086749007,Product A,493.0
2024-06-06 08:53:48,Shipment,404-2965230-2436365,2024-06-06 13:42:35,2024-06-06 08:48:42,392681242427,Product A,792.0
2024-06-06 08:53:48,Refund,404-2965230-2436365,2024-06-06 13:42:35,2024-06-06 08:48:42,392681242427,Product A,-792.0
2024-06-06 08:56:12,Shipment,171-8099316-3659157,2024-06-06 16:03:42,2024-06-06 08:50:40,393690013869,Product A,676.0
2024-06-06 09:01:51,Shipment,804-6219024-7255753,2024-06-06 15:41:00,2024-06-06 08:56:35,392088216782,Product A,652.7
2024-06-06 09:05:11,Shipment,804-9114278-9217908,2024-06-06 16:01:42,2024-06-06 08:59:45,392086263541,Product A,1218.0
2024-06-06 09:11:52,Shipment,204-2725845-9391213,2024-06-10 15:29:58,2024-06-06 05:11:12,393652892958,Product A,1749.0
2024-06-06 09:13:51,Shipment,404-0888106-0559116,2024-06-06 15:57:16,2024-06-06 09:08:33,393106539544,Product A,350.0
2024-06-06 09:15:16,Cancel,804-6365328-6638455,,,392092293360,,0.0
2024-06-06 09:18:01,Shipment,504-6758919-1132377,2024-06-06 10:42:10,2024-06-06 09:12:51,393085324458,Product A,347.0
2024-06-06 09:18:56,Shipment,704-7646821-7134003,2024-06-06 17:39:12,2024-06-06 09:13:46,393094401038,Product A,347.0
2024-06-06 09:19:49,Shipment,704-0948522-2136976,2024-06-06 15:59:55,2024-06-06 09:14:06,392111349133,Product A,646.0
2024-06-06 09:19:49,Refund,704-0948522-2136976,2024-06-06 15:59:55,2024-06-06 09:14:06,392111349133,Product A,-646.0
2024-06-06 09:24:17,Shipment,171-8187312-2274768,2024-06-06 16:00:41,2024-06-06 09:18:51,392111353972,Product A,917.0
2024-06-06 09:27:10,Shipment,504-5171243-2117794,2024-06-06 15:40:36,2024-06-06 09:21:49,393103727188,Product A,827.0
2024-06-06 09:33:52,Shipment,504-9945172-3597388,2024-06-06 16:01:57,2024-06-06 09:25:40,392091300203,Product A,486.0
2024-06-06 09:35:00,Cancel,204-8063686-8036197,,,392094979814,,0.0
2024-06-06 09:35:51,Shipment,504-4957708-9499255,2024-06-06 16:02:05,2024-06-06 09:30:31,393643065944,Product A,1422.0
2024-06-06 09:35:51,Refund,504-4957708-9499255,2024-06-06 16:02:05,2024-06-06 09:30:31,393643065944,Product A,-1422.0
2024-06-06 09:36:16,Shipment,304-8697374-9699849,2024-06-06 15:41:41,2024-06-06 09:30:46,393691390087,Product A,510.0
2024-06-06 09:37:12,Shipment,404-4385136-1695601,2024-06-06 16:01:02,2024-06-06 09:31:52,393645959881,Product A,1527.0
2024-06-06 09:37:12,Shipment,404-4385136-1695601,2024-06-06 16:01:02,2024-06-06 09:31:52,393683905866,Product A,2573.8
2024-06-06 09:39:57,Shipment,404-6927666-9291417,2024-06-06 15:39:41,2024-06-06 09:34:40,393691145746,Product A,376.0
2024-06-06 09:41:19,Shipment,804-2303831-8699802,2024-06-06 14:32:34,2024-06-06 08:24:40,392111373692,Product A,694.0
2024-06-06 09:44:08,Shipment,204-1097547-6095206,2024-06-06 16:27:11,2024-06-06 09:10:51,393692352726,Product A,1211.0
2024-06-06 09:50:34,Cancel,171-2066400-8295444,,,392096204848,,0.0
2024-06-06 09:53:10,Shipment,304-8741214-8436130,2024-06-06 16:00:39,2024-06-06 09:47:55,392100549149,Product A,510.0
2024-06-06 09:53:55,Shipment,504-7716115-3013549,2024-06-10 09:04:15,2024-06-05 22:47:23,393693694096,Product A,375.0
2024-06-06 09:59:47,Shipment,204-1520589-0493551,2024-06-06 15:31:36,2024-06-04 11:13:47,392664056986,Product A,558.0
2024-06-06 10:03:36,Cancel,704-9240186-2693714,,,393690469279,,0.0
2024-06-06 10:04:22,Cancel,204-0578961-4678954,,,392111440012,,0.0
2024-06-06 10:04:22,Shipment,204-0578961-4678954,2024-06-06 19:56:39,2024-06-06 09:59:10,392635468202,Product A,433.5
2024-06-06 10:04:30,Shipment,404-4578603-5538275,2024-06-06 15:37:35,2024-06-06 09:59:13,392681422479,Product A,563.0
2024-06-06 10:05:16,Shipment,204-0578961-4678954,2024-06-06 20:16:51,2024-06-06 09:59:10,392681417427,Product A,433.5
2024-06-06 10:07:10,Shipment,804-3846064-7059914,2024-06-06 15:30:14,2024-06-04 18:51:16,393692436177,Product A,2116.0
2024-06-06 10:07:10,Refund,804-3846064-7059914,2024-06-06 15:30:14,2024-06-04 18:51:16,393692436177,Product A,-2116.0
2024-06-06 10:08:56,Shipment,171-8723906-0178539,2024-06-06 16:00:37,2024-06-06 09:56:51,393113796070,Product A,1255.0
2024-06-06 10:11:16,Shipment,304-9950627-5391871,2024-06-06 15:37:36,2024-06-06 10:05:58,392636279954,Product A,1374.0
2024-06-06 10:11:36,Shipment,604-3254832-9159795,2024-06-06 16:01:01,2024-06-06 10:06:22,393691386937,Product A,1512.0
2024-06-06 10:11:36,Refund,604-3254832-9159795,2024-06-06 16:01:01,2024-06-06 10:06:22,393691386937,Product A,-1512.0
2024-06-06 10:16:25,Shipment,204-4911623-5211846,2024-06-06 14:05:16,2024-06-06 10:11:20,392647043671,Product A,409.0
2024-06-06 10:23:51,Shipment,604-5138452-3297395,2024-06-06 13:50:35,2024-06-06 10:18:41,392111502834,Product A,347.0
2024-06-06 10:24:17,Shipment,804-8437213-1517779,2024-06-08 15:43:05,2024-06-06 06:23:49,392662703953,Product A,594.6
2024-06-06 10:27:09,Shipment,604-5586529-6630847,2024-06-07 18:49:39,2024-06-04 17:46:01,394209032506,Product A,563.0
2024-06-06 10:27:09,Refund,604-5586529-6630847,2024-06-07 18:49:39,2024-06-04 17:46:01,394209032506,Product A,-563.0
2024-06-06 10:29:48,Shipment,504-7904866-2572661,2024-06-06 17:46:37,2024-06-05 08:16:19,393689416572,Product A,347.0
2024-06-06 10:29:57,Shipment,204-3230678-1399837,2024-06-06 15:58:42,2024-06-06 10:24:37,393093915741,Product A,336.0
2024-06-06 10:33:11,Shipment,304-8645646-4072443,2024-06-06 15:40:03,2024-06-06 10:27:47,392075979397,Product A,1440.0
2024-06-06 10:33:11,Refund,304-8645646-4072443,2024-06-06 15:40:03,2024-06-06 10:27:47,392075979397,Product A,-1440.0
2024-06-06 10:33:51,Shipment,804-6700139-5470564,2024-06-08 15:55:47,2024-06-06 10:28:23,392667418830,Product A,1374.0
2024-06-06 10:33:51,Refund,804-6700139-5470564,2024-06-08 15:55:47,2024-06-06 10:28:23,392667418830,Product A,-1374.0
2024-06-06 10:38:07,Shipment,204-3026336-0472276,2024-06-06 16:01:04,2024-06-06 10:24:39,392090002229,Product A,482.0
2024-06-06 10:38:22,Shipment,204-3823666-9495060,2024-06-07 04:14:17,2024-06-02 10:10:15,393694026919,Product A,493.0
2024-06-06 10:39:46,Shipment,804-2631836-3372263,2024-06-06 14:40:14,2024-06-05 17:25:17,392633248214,Product A,664.0
2024-06-06 10:39:47,FreeReplacement,804-7310314-2359995,2024-06-06 17:42:37,2024-06-04 14:21:27,393691524271,Product A,0.0
2024-06-06 10:44:16,Shipment,604-7959413-7417997,2024-06-06 14:24:34,2024-06-06 10:07:40,393692309817,Product A,442.0
2024-06-06 10:44:16,Refund,604-7959413-7417997,2024-06-06 14:24:34,2024-06-06 10:07:40,393692309817,Product A,-442.0
2024-06-06 10:47:09,Shipment,704-1357113-3513538,2024-06-06 17:20:13,2024-06-05 21:53:20,392111540976,Product A,664.0
2024-06-06 10:47:14,Shipment,171-0738713-3372027,2024-06-06 20:40:18,2024-06-03 14:23:18,392668071527,Product A,409.0
2024-06-06 10:47:36,Shipment,504-5219234-0259796,2024-06-06 15:57:42,2024-06-06 10:42:12,392090002287,Product A,676.0
2024-06-06 10:48:12,Shipment,804-9988105-2478549,2024-06-06 17:49:16,2024-06-06 09:52:19,393693380062,Product A,1771.0
2024-06-06 10:49:50,FreeReplacement,804-8778292-4095606,2024-06-06 16:02:59,2024-06-06 10:44:33,393681570015,Product A,0.0
2024-06-06 10:50:15,Shipment,204-3593271-7117574,2024-06-06 17:36:14,2024-06-06 07:36:31,393692537278,Product A,884.0
2024-06-06 10:52:04,Shipment,404-6007458-9638680,2024-06-06 14:00:37,2024-06-06 10:47:00,392631299650,Product A,493.0
2024-06-06 10:52:04,Refund,404-6007458-9638680,2024-06-06 14:00:37,2024-06-06 10:47:00,392631299650,Product A,-493.0
2024-06-06 10:52:05,Shipment,404-8521841-6415802,2024-06-06 17:27:12,2024-06-06 09:58:32,392651497378,Product A,336.0
2024-06-06 10:52:56,Shipment,604-3250873-9472881,2024-06-06 15:40:01,2024-06-06 10:47:35,393690871579,Product A,563.0
2024-06-06 10:52:59,Cancel,204-9324302-8470599,,,393100632018,,0.0
2024-06-06 10:53:01,Shipment,204-9324302-8470599,2024-06-06 14:59:14,2024-06-06 10:45:45,392681539230,Product A,347.0
2024-06-06 10:53:19,Shipment,604-5677080-5070175,2024-06-07 15:11:40,2024-06-06 06:30:06,392089839736,Product A,510.0
2024-06-06 10:57:12,Cancel,804-5149796-6613519,,,393104070219,,0.0
2024-06-06 10:57:52,Shipment,171-1699854-2051911,2024-06-06 15:41:17,2024-06-06 10:52:37,392079342517,Product A,2453.8
2024-06-06 10:57:57,Shipment,804-5149796-6613519,2024-06-06 16:03:03,2024-06-06 10:51:34,392111558439,Product A,676.0
2024-06-06 11:00:31,Shipment,804-0270701-4553018,2024-06-06 15:58:16,2024-06-06 10:55:15,393664373195,Product A,646.0
2024-06-06 11:04:18,Shipment,604-0476548-3130891,2024-06-06 20:32:36,2024-06-05 20:56:28,393653721933,Product A,510.0
2024-06-06 11:05:12,Shipment,204-3334940-3534433,2024-06-06 16:02:36,2024-06-06 10:59:51,393080942965,Product A,646.0
2024-06-06 11:06:31,Shipment,404-9999720-0155773,2024-06-06 15:41:41,2024-06-06 11:00:55,392073490840,Product A,733.0
2024-06-06 11:07:17,Cancel,204-6318071-7213366,,,392099358536,,0.0
2024-06-06 11:08:18,Shipment,504-1831924-7155706,2024-06-06 17:07:13,2024-06-05 16:22:57,393691850005,Product A,1145.0
2024-06-06 11:09:52,Shipment,171-1459369-6093508,2024-06-06 15:59:55,2024-06-06 11:04:36,393647430206,Product A,1160.0
2024-06-06 11:13:11,Shipment,804-5746964-7591464,2024-06-06 15:38:21,2024-06-06 11:07:51,393661615560,Product A,672.0
2024-06-06 11:15:50,Shipment,604-0059823-8117388,2024-06-06 16:31:13,2024-06-06 11:04:40,393664698335,Product A,675.0
2024-06-06 11:18:18,Shipment,304-0643168-0197917,2024-06-06 23:39:37,2024-06-05 17:10:48,392635631605,Product A,676.0
2024-06-06 11:18:32,Shipment,204-7087563-3330048,2024-06-06 15:41:17,2024-06-06 11:13:04,393693231878,Product A,510.0
2024-06-06 11:19:43,FreeReplacement,204-1727388-7359995,2024-06-06 23:20:18,2024-06-05 19:39:44,392111617664,Product A,0.0
2024-06-06 11:20:31,Shipment,504-5679536-3176615,2024-06-06 15:36:38,2024-06-05 23:50:31,393643553319,Product A,855.5
2024-06-06 11:20:31,Shipment,171-0891350-7676242,2024-06-06 15:59:17,2024-06-06 11:15:00,392078367471,Product A,676.0
2024-06-06 11:27:52,Shipment,171-2267215-6430061,2024-06-06 16:02:36,2024-06-06 11:22:37,393099135425,Product A,321.0
2024-06-06 11:28:50,Shipment,204-2553075-1099691,2024-06-06 16:00:45,2024-06-06 11:20:38,392633411647,Product A,827.0
2024-06-06 11:29:11,Shipment,604-1504894-9274125,2024-06-06 15:41:57,2024-06-06 11:23:52,392681631875,Product A,1149.2
2024-06-06 11:29:52,Shipment,204-3034358-8455512,2024-06-06 15:36:40,2024-06-06 11:24:43,393693801542,Product A,820.25
2024-06-06 11:31:17,Shipment,804-6627020-8053683,2024-06-06 15:59:56,2024-06-06 11:26:05,393691607831,Product A,684.0
2024-06-06 11:31:37,Cancel,504-5184221-1591897,,,393648421062,,0.0
2024-06-06 11:31:38,Shipment,504-5184221-1591897,2024-06-07 16:01:03,2024-06-06 07:31:06,393642256009,Product A,1377.0
2024-06-06 11:31:38,Refund,504-5184221-1591897,2024-06-07 16:01:03,2024-06-06 07:31:06,393642256009,Product A,-1377.0
2024-06-06 11:32:16,Shipment,171-5639725-5513506,2024-06-06 15:39:06,2024-06-06 11:26:42,393693049733,Product A,447.0
2024-06-06 11:33:38,Shipment,804-8696901-0370981,2024-06-06 16:00:12,2024-06-06 11:28:28,393639499466,Product A,347.0
2024-06-06 11:38:45,Shipment,704-9657907-8672467,2024-06-06 12:55:12,2024-06-06 11:33:41,393692306991,Product A,347.0
2024-06-06 11:39:51,Shipment,704-8719974-1491473,2024-06-07 01:30:17,2024-06-05 22:13:49,393692452969,Product A,409.0
2024-06-06 11:43:08,Shipment,171-5618088-6151725,2024-06-06 18:22:35,2024-06-06 07:42:58,393672701338,Product A,616.0
2024-06-06 11:43:08,Refund,171-5618088-6151725,2024-06-06 18:22:35,2024-06-06 07:42:58,393672701338,Product A,-616.0
2024-06-06 11:43:14,Shipment,504-8968230-7113367,2024-06-06 14:10:33,2024-06-06 11:38:09,392681686210,Product A,451.0
2024-06-06 11:43:52,Shipment,804-0228316-2513381,2024-06-06 16:02:14,2024-06-06 11:38:33,393124053312,Product A,1053.0
2024-06-06 11:46:16,Shipment,604-4493632-8293578,2024-06-06 15:41:56,2024-06-06 11:40:59,393671168237,Product A,505.0
2024-06-06 11:47:51,Shipment,804-6344312-5678950,2024-06-06 16:01:41,2024-06-06 11:42:30,392096024515,Product A,1099.0
2024-06-06 11:47:51,Refund,804-6344312-5678950,2024-06-06 16:01:41,2024-06-06 11:42:30,392096024515,Product A,-1099.0
2024-06-06 11:48:55,Cancel,504-6559032-8370979,,,393689720473,,0.0
2024-06-06 11:51:12,Shipment,204-5789229-5195699,2024-06-06 15:58:14,2024-06-06 11:45:32,392632435086,Product A,340.0
2024-06-06 11:54:45,Shipment,171-9077112-1174116,2024-06-06 14:32:11,2024-06-06 11:49:41,393693682093,Product A,347.0
2024-06-06 11:55:32,Cancel,504-6559032-8370979,,,392111753441,,0.0
2024-06-06 11:56:32,Shipment,404-0262191-9551729,2024-06-06 15:59:57,2024-06-06 11:50:44,393124078773,Product A,340.0
2024-06-06 11:57:24,Shipment,804-7609473-4234087,2024-06-13 19:50:51,2024-06-05 12:02:58,392089008413,Product A,347.0
2024-06-06 11:59:01,Cancel,504-6559032-8370979,,,392626531358,,0.0
2024-06-06 11:59:04,Shipment,504-6559032-8370979,2024-06-06 20:50:20,2024-06-06 10:10:51,393692541683,Product A,347.0
2024-06-06 12:10:31,Shipment,504-7794421-4576207,2024-06-06 16:01:37,2024-06-06 12:05:08,392088218226,Product A,646.0
2024-06-06 12:12:31,Shipment,704-8842898-4697503,2024-06-06 15:35:01,2024-06-06 12:07:03,393091561121,Product A,520.0
2024-06-06 12:18:56,Cancel,204-2759434-7513590,,,393694239535,,0.0
2024-06-06 12:20:05,Shipment,304-4103594-7097525,2024-06-06 14:07:32,2024-06-06 12:14:59,393085162862,Product A,549.0
2024-06-06 12:22:30,Shipment,504-1645588-1557433,2024-06-06 16:01:42,2024-06-06 12:17:15,392668415586,Product A,672.0
2024-06-06 12:22:37,Shipment,704-2052390-2055531,2024-06-06 16:00:20,2024-06-06 12:17:23,392091140143,Product A,1574.0
2024-06-06 12:23:09,Shipment,204-6725951-4099075,2024-06-06 15:58:14,2024-06-06 12:17:46,392100550343,Product A,310.0
2024-06-06 12:23:52,Shipment,804-5577325-1459558,2024-06-06 15:37:01,2024-06-06 12:18:34,393124203444,Product A,1255.0
2024-06-06 12:27:19,Shipment,804-8284070-9430632,2024-06-08 12:19:35,2024-06-06 08:26:49,393682906976,Product A,1771.0
2024-06-06 12:27:19,Refund,804-8284070-9430632,2024-06-08 12:19:35,2024-06-06 08:26:49,393682906976,Product A,-1771.0
2024-06-06 12:28:51,Shipment,171-8948192-0519653,2024-06-07 00:35:16,2024-06-06 12:23:40,393692359551,Product A,510.0
2024-06-06 12:28:51,Refund,171-8948192-0519653,2024-06-07 00:35:16,2024-06-06 12:23:40,393692359551,Product A,-510.0
2024-06-06 12:28:56,Shipment,704-4674225-9093577,2024-06-06 15:57:41,2024-06-06 12:23:30,393690710080,Product A,676.0
2024-06-06 12:31:11,Shipment,204-4348755-2415835,2024-06-06 16:50:37,2024-06-06 12:26:03,393693254094,Product A,347.0
